Waterbody,Sampling_Date,Latitude,Longitude,Taxon,TLEN,RWT,Sex,As_ug_ww,System_Type,Data_source,As_ug_ww_RAND,Marine,PORTION_TYPE_CODE,PORTION_TYPE_DESC
Attawapiskat Lake,2014-07-14,52.24361,-87.8975,SHRH,452,1220,F,0.051,Lake,MECP,0.051,N,SBP,"SKINLESS, BONELESS FILLET PLUG (SKIN-OFF)"
Attawapiskat Lake,2014-07-14,52.24361,-87.8975,SHRH,511,1570,F,0.094,Lake,MECP,0.094,N,SBP,"SKINLESS, BONELESS FILLET PLUG (SKIN-OFF)"
Attawapiskat Lake,NA,52.24361,-87.8975,WALL,NA,39,NA,0.06204,Lake,Lescord-Montreal,0.06204,N,NA,NA
Attawapiskat Lake,NA,52.24361,-87.8975,WALL,NA,42,NA,0.08184,Lake,Lescord-Montreal,0.08184,N,NA,NA
Attawapiskat Lake,NA,52.24361,-87.8975,WALL,NA,47,NA,0.05918,Lake,Lescord-Montreal,0.05918,N,NA,NA
Attawapiskat Lake,NA,52.24361,-87.8975,WALL,NA,53,NA,0.0957,Lake,Lescord-Montreal,0.0957,N,NA,NA
Attawapiskat Lake,NA,52.24361,-87.8975,WALL,NA,80,NA,0.0319,Lake,Lescord-Montreal,0.0319,N,NA,NA
Attawapiskat Lake,2012-02-28,52.24361,-87.8975,WALL,227,94,M,0.023,Lake,MECP,0.01593,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Attawapiskat Lake,2014-07-14,52.24361,-87.8975,WALL,231,120,M,0.082,Lake,MECP,0.082,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Attawapiskat Lake,2014-07-14,52.24361,-87.8975,WALL,329,245,F,0.033,Lake,MECP,0.02466,N,SBP,"SKINLESS, BONELESS FILLET PLUG (SKIN-OFF)"
Attawapiskat Lake,2014-07-14,52.24361,-87.8975,WALL,302,248,F,0.041,Lake,MECP,0.00415,N,SBP,"SKINLESS, BONELESS FILLET PLUG (SKIN-OFF)"
Attawapiskat Lake,NA,52.24361,-87.8975,WALL,NA,248,NA,0.03828,Lake,Lescord-Montreal,0.03828,N,NA,NA
Attawapiskat Lake,2012-02-28,52.24361,-87.8975,WALL,339,345,F,0.028,Lake,MECP,0.02096,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Attawapiskat Lake,2012-02-28,52.24361,-87.8975,WALL,355,380,M,0.035,Lake,MECP,0.01611,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Attawapiskat Lake,2012-02-28,52.24361,-87.8975,WALL,366,435,F,0.02,Lake,MECP,0.01992,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Attawapiskat Lake,2012-02-28,52.24361,-87.8975,WALL,378,510,F,0.028,Lake,MECP,0.00987,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Attawapiskat Lake,2012-02-28,52.24361,-87.8975,WALL,410,620,M,0.029,Lake,MECP,0.01359,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Attawapiskat Lake,2012-02-28,52.24361,-87.8975,WALL,451,830,F,0.087,Lake,MECP,0.087,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Attawapiskat Lake,2014-07-14,52.24361,-87.8975,WALL,665,960,M,0.04,Lake,MECP,0.01548,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Attawapiskat Lake,2012-02-28,52.24361,-87.8975,WALL,488,1060,F,0.08,Lake,MECP,0.08,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Attawapiskat Lake,2014-07-14,52.24361,-87.8975,WALL,485,1080,F,0.032,Lake,MECP,0.00498,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Attawapiskat Lake,2012-02-28,52.24361,-87.8975,WALL,511,1200,F,0.072,Lake,MECP,0.072,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Attawapiskat Lake,2012-02-28,52.24361,-87.8975,WALL,506,1240,F,0.043,Lake,MECP,0.01084,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Attawapiskat Lake,2014-07-14,52.24361,-87.8975,WALL,519,1300,F,0.049,Lake,MECP,0.02444,N,SBP,"SKINLESS, BONELESS FILLET PLUG (SKIN-OFF)"
Attawapiskat Lake,NA,52.24361,-87.8975,WALL,NA,1320,NA,0.04664,Lake,Lescord-Montreal,0.04664,N,NA,NA
Attawapiskat Lake,2012-02-28,52.24361,-87.8975,WALL,531,1380,F,0.061,Lake,MECP,0.061,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Attawapiskat Lake,2012-02-28,52.24361,-87.8975,WALL,532,1640,F,0.057,Lake,MECP,0.057,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Attawapiskat Lake,2012-02-28,52.24361,-87.8975,WALL,555,1680,F,0.052,Lake,MECP,0.052,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Attawapiskat Lake,2012-02-28,52.24361,-87.8975,WALL,586,2200,F,0.047,Lake,MECP,0.01124,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Attawapiskat Lake,NA,52.24361,-87.8975,WALL,NA,2200,NA,0.03762,Lake,Lescord-Montreal,0.03762,N,NA,NA
Attawapiskat Lake,NA,52.24361,-87.8975,WS,NA,36,NA,0.01716,Lake,Lescord-Montreal,0.01716,N,NA,NA
Attawapiskat Lake,NA,52.24361,-87.8975,WS,NA,71,NA,0.02794,Lake,Lescord-Montreal,0.02794,N,NA,NA
Attawapiskat Lake,2014-07-14,52.24361,-87.8975,WS,258,184,F,0.026,Lake,MECP,0.01634,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Attawapiskat Lake,2012-02-28,52.24361,-87.8975,WS,278,228,M,0.052,Lake,MECP,0.052,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Attawapiskat Lake,2014-07-14,52.24361,-87.8975,WS,294,288,F,0.026,Lake,MECP,0.00116,N,SBP,"SKINLESS, BONELESS FILLET PLUG (SKIN-OFF)"
Attawapiskat Lake,2012-02-28,52.24361,-87.8975,WS,327,380,,0.054,Lake,MECP,0.054,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Attawapiskat Lake,2012-02-28,52.24361,-87.8975,WS,359,553,,0.044,Lake,MECP,0.01542,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Attawapiskat Lake,2012-02-28,52.24361,-87.8975,WS,366,580,M,0.032,Lake,MECP,0.00735,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Attawapiskat Lake,2012-02-28,52.24361,-87.8975,WS,387,740,F,0.046,Lake,MECP,0.01046,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Attawapiskat Lake,2012-02-28,52.24361,-87.8975,WS,381,750,M,0.097,Lake,MECP,0.097,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Attawapiskat Lake,2012-02-28,52.24361,-87.8975,WS,418,870,M,0.039,Lake,MECP,0.01516,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Attawapiskat Lake,2014-07-14,52.24361,-87.8975,WS,435,920,F,0.036,Lake,MECP,0.00925,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Attawapiskat Lake,2014-07-14,52.24361,-87.8975,WS,416,940,M,0.02,Lake,MECP,0.02136,N,SBP,"SKINLESS, BONELESS FILLET PLUG (SKIN-OFF)"
Attawapiskat Lake,2012-02-28,52.24361,-87.8975,WS,438,1000,M,0.043,Lake,MECP,0.02107,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Attawapiskat Lake,2012-02-28,52.24361,-87.8975,WS,445,1060,F,0.07,Lake,MECP,0.07,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Attawapiskat Lake,NA,52.24361,-87.8975,WS,NA,1080,NA,0.04356,Lake,Lescord-Montreal,0.04356,N,NA,NA
Attawapiskat Lake,2012-02-28,52.24361,-87.8975,WS,452,1120,F,0.083,Lake,MECP,0.083,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Attawapiskat Lake,NA,52.24361,-87.8975,WS,NA,1120,NA,0.03234,Lake,Lescord-Montreal,0.03234,N,NA,NA
Attawapiskat Lake,2012-02-28,52.24361,-87.8975,WS,465,1220,F,0.166,Lake,MECP,0.166,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Attawapiskat Lake,2012-02-28,52.24361,-87.8975,WS,481,1300,M,0.061,Lake,MECP,0.061,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Attawapiskat Lake,NA,52.24361,-87.8975,WS,NA,1320,NA,0.0495,Lake,Lescord-Montreal,0.0495,N,NA,NA
Attawapiskat Lake,2012-02-28,52.24361,-87.8975,WS,471,1400,F,0.047,Lake,MECP,0.00148,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Attawapiskat Lake,2014-07-14,52.24361,-87.8975,WS,465,1480,M,0.03,Lake,MECP,0.00362,N,SBP,"SKINLESS, BONELESS FILLET PLUG (SKIN-OFF)"
Attawapiskat Lake,2014-07-14,52.24361,-87.8975,WS,507,1500,F,0.01,Lake,MECP,0.02475,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Attawapiskat Lake,NA,52.24361,-87.8975,WS,NA,1500,NA,0.01628,Lake,Lescord-Montreal,0.01628,N,NA,NA
Attawapiskat Lake,2012-02-28,52.24361,-87.8975,WS,490,1540,F,0.038,Lake,MECP,0.00898,N,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Attawapiskat Lake,NA,52.24361,-87.8975,YPERCH,NA,6,NA,0.00704,Lake,Lescord-Montreal,0.00704,N,NA,NA
Attawapiskat Lake,NA,52.24361,-87.8975,YPERCH,NA,16,NA,0.01848,Lake,Lescord-Montreal,0.01848,N,NA,NA
Attawapiskat Lake,NA,52.24361,-87.8975,YPERCH,NA,18,NA,0.0077,Lake,Lescord-Montreal,0.0077,N,NA,NA
Attawapiskat Lake,NA,52.24361,-87.8975,YPERCH,NA,55,NA,0.01672,Lake,Lescord-Montreal,0.01672,N,NA,NA
Attawapiskat Lake,NA,52.24361,-87.8975,YPERCH,NA,76,NA,0.01276,Lake,Lescord-Montreal,0.01276,N,NA,NA
Attawapiskat Lake,NA,52.24361,-87.8975,YPERCH,NA,77,NA,0.0154,Lake,Lescord-Montreal,0.0154,N,NA,NA
Attawapiskat Lake,NA,52.24361,-87.8975,YPERCH,NA,80,NA,0.01694,Lake,Lescord-Montreal,0.01694,N,NA,NA
Attawapiskat Lake,NA,52.24361,-87.8975,YPERCH,NA,94,NA,0.01166,Lake,Lescord-Montreal,0.01166,N,NA,NA
Attawapiskat Lake,NA,52.24361,-87.8975,YPERCH,NA,167,NA,0.01254,Lake,Lescord-Montreal,0.01254,N,NA,NA
Attawapiskat River,2015,52.91875,-84.0959,LWF,276,180,F,0.60768,River,Lescord,0.60768,Y,NA,NA
Attawapiskat River,2015,52.91875,-84.0959,LWF,295,230,F,0.85402,River,Lescord,0.85402,Y,NA,NA
Attawapiskat River,2015,52.91875,-84.0959,LWF,310,270,M,1.10843,River,Lescord,1.10843,Y,NA,NA
Attawapiskat River,2015,52.91875,-84.0959,LWF,339,330,F,1.08513,River,Lescord,1.08513,Y,NA,NA
Attawapiskat River,2015,52.91875,-84.0959,LWF,346,390,F,0.42497,River,Lescord,0.42497,Y,NA,NA
Attawapiskat River,2015,52.91875,-84.0959,LWF,357,415,M,0.74138,River,Lescord,0.74138,Y,NA,NA
Attawapiskat River,2015,52.91875,-84.0959,LWF,356,430,F,2.26037,River,Lescord,2.26037,Y,NA,NA
Attawapiskat River,2015,52.91875,-84.0959,LWF,377,490,F,0.35079,River,Lescord,0.35079,Y,NA,NA
Attawapiskat River,2015,52.91875,-84.0959,LWF,437,980,F,0.4222,River,Lescord,0.4222,Y,NA,NA
Attawapiskat River,2015,52.91875,-84.0959,NP,529,710,F,0.94156,River,Lescord,0.94156,Y,NA,NA
Attawapiskat River,2015,52.91875,-84.0959,NP,525,810,F,0.0862,River,Lescord,0.0862,Y,NA,NA
Attawapiskat River,2015,52.91875,-84.0959,NP,595,910,M,1.29283,River,Lescord,1.29283,Y,NA,NA
Attawapiskat River,2015,52.91875,-84.0959,NP,571,1110,F,0.14498,River,Lescord,0.14498,Y,NA,NA
Attawapiskat River,2015,52.91875,-84.0959,NP,561,1190,M,1.47268,River,Lescord,1.47268,Y,NA,NA
Attawapiskat River,2015,52.91875,-84.0959,NP,663,1850,M,0.67349,River,Lescord,0.67349,Y,NA,NA
Attawapiskat River,2015,52.91875,-84.0959,NP,718,2500,M,1.41427,River,Lescord,1.41427,Y,NA,NA
Attawapiskat River,2015,52.91875,-84.0959,NP,770,2600,M,2.44464,River,Lescord,2.44464,Y,NA,NA
Attawapiskat River,2015,52.91875,-84.0959,NP,765,3150,M,3.54636,River,Lescord,3.54636,Y,NA,NA
Attawapiskat River,2015,52.91875,-84.0959,NP,835,3600,F,0.72813,River,Lescord,0.72813,Y,NA,NA
Attawapiskat River - at Attawapiskat,2014-10-01,52.91861,-82.42028,CISCO,316,296,M,1.84,River,MECP,1.84,Y,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Attawapiskat River - at Attawapiskat,2015-09-09,52.91861,-82.42028,CISCO,331,310,F,1.042,River,MECP,1.042,Y,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Attawapiskat River - at Attawapiskat,2015-09-11,52.91861,-82.42028,CISCO,352,390,F,3.115,River,MECP,3.115,Y,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Attawapiskat River - at Attawapiskat,2014-10-01,52.91861,-82.42028,CISCO,334,414,F,8.216,River,MECP,8.216,Y,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Attawapiskat River - at Attawapiskat,2014-10-01,52.91861,-82.42028,CISCO,367,451,M,2.873,River,MECP,2.873,Y,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Attawapiskat River - at Attawapiskat,2015-09-11,52.91861,-82.42028,CISCO,389,580,M,4.152,River,MECP,4.152,Y,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Attawapiskat River - at Attawapiskat,2015-09-11,52.91861,-82.42028,LWF,259,150,F,1.107,River,MECP,1.107,Y,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Attawapiskat River - at Attawapiskat,2014-10-01,52.91861,-82.42028,LWF,317,360,M,0.769,River,MECP,0.769,Y,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Attawapiskat River - at Attawapiskat,2015-09-09,52.91861,-82.42028,NP,274,110,F,0.06,River,MECP,0.06,Y,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Attawapiskat River - at Attawapiskat,2015-09-09,52.91861,-82.42028,NP,356,220,M,0.041,River,MECP,0.0054,Y,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Attawapiskat River - at Attawapiskat,2015-09-09,52.91861,-82.42028,NP,482,490,F,0.073,River,MECP,0.073,Y,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Attawapiskat River - at Attawapiskat,2015-09-09,52.91861,-82.42028,NP,687,1900,F,0.966,River,MECP,0.966,Y,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Attawapiskat River - at Attawapiskat,2015-09-09,52.91861,-82.42028,NP,845,4150,F,1.309,River,MECP,1.309,Y,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Attawapiskat River - at Attawapiskat,2015-09-09,52.91861,-82.42028,WALL,363,400,F,0.049,River,MECP,0.01957,Y,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Attawapiskat River - at Attawapiskat,2015-09-09,52.91861,-82.42028,WALL,401,550,F,0.028,River,MECP,0.01527,Y,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Attawapiskat River - at Attawapiskat,2015-09-11,52.91861,-82.42028,WALL,481,985,F,0.32,River,MECP,0.32,Y,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Attawapiskat River - at Canada Lake,2016-08-05,52.48528,-86.03333,BUR,263,95,M,0.128,River,MECP,0.128,Y,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Attawapiskat River - at Canada Lake,2016-08-06,52.48528,-86.03333,LNS,276,220,M,0.207,River,MECP,0.207,Y,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Attawapiskat River - at Canada Lake,2016-08-08,52.48528,-86.03333,LNS,311,300,M,0.231,River,MECP,0.231,Y,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Attawapiskat River - at Canada Lake,2016-08-09,52.48528,-86.03333,LNS,339,390,F,0.21,River,MECP,0.21,Y,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Attawapiskat River - at Canada Lake,2016-08-06,52.48528,-86.03333,LNS,378,500,M,0.09,River,MECP,0.09,Y,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Attawapiskat River - at Canada Lake,2016-08-06,52.48528,-86.03333,LNS,481,880,F,0.101,River,MECP,0.101,Y,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Attawapiskat River - at Canada Lake,2016-08-05,52.48528,-86.03333,LSTUR,658,1000,M,0.28,River,MECP,0.28,Y,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Attawapiskat River - at Canada Lake,2016-08-04,52.48528,-86.03333,WALL,335,345,M,0.047,River,MECP,0.01024,Y,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Attawapiskat River - at Canada Lake,2016-08-04,52.48528,-86.03333,WALL,451,710,F,0.063,River,MECP,0.063,Y,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Attawapiskat River - at Canada Lake,2016-08-04,52.48528,-86.03333,WALL,579,1700,F,0.265,River,MECP,0.265,Y,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Attawapiskat River - at Canada Lake,2016-08-05,52.48528,-86.03333,WALL,671,2900,F,0.761,River,MECP,0.761,Y,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Attawapiskat River - at Canada Lake,2016-08-05,52.48528,-86.03333,WALL,731,4100,F,0.769,River,MECP,0.769,Y,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Attawapiskat River - At Missisa River,2013-08-23,53.02597,-84.89171,NP,347,195,F,0.07744,River,Lescord,0.07744,Y,NA,NA
Attawapiskat River - At Missisa River,2013-08-23,53.02597,-84.89171,NP,371,250,F,0.05128,River,Lescord,0.05128,Y,NA,NA
Attawapiskat River - At Missisa River,2013-08-23,53.02597,-84.89171,NP,441,470,F,0.04778,River,Lescord,0.04778,Y,NA,NA
Attawapiskat River - At Missisa River,2013-08-24,53.0275,-84.88861,NP,480,530,F,0.044,River,MECP,0.01212,Y,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Attawapiskat River - At Missisa River,2013-08-21,53.02597,-84.89171,NP,486,560,F,0.03755,River,Lescord,0.03755,Y,NA,NA
Attawapiskat River - At Missisa River,2011-09-16,53.0275,-84.88861,NP,488,650,M,0.037,River,MECP,0.01219,Y,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Attawapiskat River - At Missisa River,2013-08-23,53.02597,-84.89171,NP,541,730,F,0.06538,River,Lescord,0.06538,Y,NA,NA
Attawapiskat River - At Missisa River,2013-08-22,53.0275,-84.88861,NP,540,920,M,0.224,River,MECP,0.224,Y,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Attawapiskat River - At Missisa River,2013-08-22,53.02597,-84.89171,NP,590,1020,M,0.05911,River,Lescord,0.05911,Y,NA,NA
Attawapiskat River - At Missisa River,2011-09-16,53.0275,-84.88861,NP,606,1250,M,0.144,River,MECP,0.144,Y,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Attawapiskat River - At Missisa River,2011-09-16,53.0275,-84.88861,NP,748,2450,F,2.198,River,MECP,2.198,Y,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Attawapiskat River - At Missisa River,2011-09-15,53.0275,-84.88861,NP,736,2500,F,0.86,River,MECP,0.86,Y,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Attawapiskat River - At Missisa River,2011-09-17,53.0275,-84.88861,NP,802,3080,F,1.246,River,MECP,1.246,Y,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Attawapiskat River - At Missisa River,2013-08-23,53.02597,-84.89171,NP,843,3400,F,0.38614,River,Lescord,0.38614,Y,NA,NA
Attawapiskat River - At Missisa River,2013-08-23,53.02597,-84.89171,NP,825,3550,,2.0271,River,Lescord,2.0271,Y,NA,NA
Attawapiskat River - At Missisa River,2013-08-23,53.02597,-84.89171,NP,833,4150,F,1.56669,River,Lescord,1.56669,Y,NA,NA
Attawapiskat River - At Missisa River,2013-08-23,53.02597,-84.89171,NP,982,6050,F,1.19302,River,Lescord,1.19302,Y,NA,NA
Attawapiskat River - At Missisa River,2013-08-22,53.0275,-84.88861,SHRH,184,57,,0.043,River,MECP,0.01669,Y,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Attawapiskat River - At Missisa River,2013-08-22,53.0275,-84.88861,SHRH,340,380,,0.042,River,MECP,0.00204,Y,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Attawapiskat River - At Missisa River,2013-08-22,53.0275,-84.88861,SHRH,516,1300,F,0.023,River,MECP,0.00042,Y,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Attawapiskat River - At Missisa River,2013-08-22,53.0275,-84.88861,WALL,268,130,M,0.058,River,MECP,0.058,Y,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Attawapiskat River - At Missisa River,2013-08-22,53.0275,-84.88861,WALL,385,230,M,0.022,River,MECP,1.00E-05,Y,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Attawapiskat River - At Missisa River,2011-09-17,53.0275,-84.88861,WALL,376,400,F,0.085,River,MECP,0.085,Y,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Attawapiskat River - At Missisa River,2011-09-17,53.0275,-84.88861,WALL,388,500,M,0.051,River,MECP,0.051,Y,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Attawapiskat River - At Missisa River,2011-09-17,53.0275,-84.88861,WALL,404,550,F,0.06,River,MECP,0.06,Y,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Attawapiskat River - At Missisa River,2011-09-17,53.0275,-84.88861,WALL,434,690,F,0.075,River,MECP,0.075,Y,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Attawapiskat River - At Missisa River,2011-09-17,53.0275,-84.88861,WALL,446,770,M,0.03,River,MECP,0.01263,Y,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Attawapiskat River - At Missisa River,2011-09-17,53.0275,-84.88861,WALL,460,810,F,0.064,River,MECP,0.064,Y,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Attawapiskat River - At Missisa River,2011-09-17,53.0275,-84.88861,WALL,448,870,M,0.014,River,MECP,0.00504,Y,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Attawapiskat River - At Missisa River,2013-08-22,53.0275,-84.88861,WALL,480,980,F,0.029,River,MECP,0.00706,Y,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Attawapiskat River - At Missisa River,2011-09-17,53.0275,-84.88861,WALL,494,1050,M,0.159,River,MECP,0.159,Y,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Attawapiskat River - At Missisa River,2013-08-22,53.0275,-84.88861,WALL,583,1560,F,0.216,River,MECP,0.216,Y,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Attawapiskat River - At Missisa River,2011-09-17,53.0275,-84.88861,WALL,628,2000,F,2.201,River,MECP,2.201,Y,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Attawapiskat River - At Missisa River,2011-09-15,53.0275,-84.88861,WALL,642,2250,F,1.104,River,MECP,1.104,Y,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Attawapiskat River - At Missisa River,2011-09-15,53.0275,-84.88861,WALL,680,2600,F,1.386,River,MECP,1.386,Y,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Attawapiskat River - At Missisa River,2013-08-22,53.0275,-84.88861,WALL,660,2650,F,1.076,River,MECP,1.076,Y,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Attawapiskat River - At Missisa River,2011-09-17,53.0275,-84.88861,WALL,642,2700,F,0.866,River,MECP,0.866,Y,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Attawapiskat River - At Missisa River,2011-09-16,53.0275,-84.88861,WALL,724,3200,F,2.497,River,MECP,2.497,Y,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Attawapiskat River - At Missisa River,2011-09-15,53.0275,-84.88861,WALL,736,3400,F,2.696,River,MECP,2.696,Y,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Attawapiskat River - At Missisa River,2013-08-24,53.0275,-84.88861,WS,256,160,M,0.068,River,MECP,0.068,Y,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Attawapiskat River - At Missisa River,2013-08-24,53.0275,-84.88861,WS,293,250,,0.082,River,MECP,0.082,Y,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
Attawapiskat River - At Missisa River,2013-08-24,53.0275,-84.88861,WS,440,920,F,0.036,River,MECP,0.00838,Y,SBF,"SKINLESS, BONELESS FILLET (STANDARD MOE DORSAL FILLET)"
